food_name,calories,protein_g,fat_g,carbs_g,fibre_g
Cabbage kheer (Pattagobhi ki kheer),83.50871276855469,2.8700525760650635,3.797400951385498,9.72950267791748,0.5112251043319702
Carrot kheer (Gajar ki kheer),85.349853515625,2.8055949211120605,3.8524258136749268,10.091094970703125,0.7344692349433899
Cauliflower kheer (Phoolgobhi ki kheer),81.95392608642578,3.037898540496826,3.9515576362609863,8.782567977905273,0.55208420753479
Moong dal kheer,77.15716552734375,2.952488660812378,2.973688840866089,9.894006729125977,0.3951878547668457
Phirni,116.11735534667969,3.4872515201568604,4.344455242156982,16.108293533325195,0.35763630270957947
Semolina halwa (Suji ka halwa),225.64776611328125,2.1644556522369385,13.381912231445312,24.666362762451172,1.8562361001968384
Shahi suji halwa,382.3438415527344,3.48014235496521,21.725046157836914,44.43684768676758,2.9615259170532227
Carrot halwa (Gajar ka halwa),172.64108276367188,3.1124789714813232,9.732268333435059,18.53288459777832,2.653146982192993
Egg halwa (Ande ka halwa),299.7441101074219,7.854403972625732,13.413471221923828,39.58943176269531,0.4875647723674774
Potato halwa (Aloo ka halwa),151.66384887695312,1.526275634765625,3.4848556518554688,29.176040649414062,1.641784429550171
Pumpkin halwa (Kaddu ka halwa),190.2737579345703,1.326190710067749,8.809317588806152,27.604692459106445,2.9703147411346436
Moong dal halwa,349.80303955078125,8.35069751739502,17.679285049438477,40.225799560546875,2.6476988792419434
Caramel custard (steamed),121.57780456542969,4.970086097717285,4.86879301071167,15.015517234802246,0.0
Baked custard,106.52605438232422,5.413426876068115,5.303098201751709,9.453520774841309,0.0
Soft Custard (stirred),109.18196105957031,5.013466835021973,5.065971851348877,11.189579010009766,0.0
Chocolate ice cream,177.7037811279297,4.468894958496094,11.245984077453613,15.408894538879395,0.0
Mango ice cream,125.68596649169922,3.402543783187866,7.618004322052002,11.135087966918945,0.515350878238678
Fruit Ice cream (Phalon ka Ice cream),171.460693359375,4.373229503631592,10.380544662475586,16.051361083984375,0.3315175175666809
Caramel ice cream,173.52276611328125,4.313412189483643,11.152161598205566,14.805932998657227,0.08412966877222061
Lemon souffle,168.50547790527344,6.947383880615234,10.019113540649414,13.43206787109375,0.0
Orange souffle,168.2843017578125,6.798155784606934,9.725512504577637,14.199590682983398,0.22469262778759003
Vanilla souffle,187.85391235351562,7.714758396148682,11.19429874420166,14.78069019317627,0.0
Chocolate souffle,189.31919860839844,7.879227161407471,11.362863540649414,14.740909576416016,0.0
Pineapple souffle,196.142578125,8.064504623413086,11.72044563293457,15.51683235168457,0.0
Apple mousse,106.92486572265625,4.208219051361084,4.273972511291504,12.765068054199219,1.5965752601623535
Rich chocolate mousse,188.2603302001953,7.959429740905762,12.185083389282227,10.837054252624512,0.0
Mango mousse,124.9756851196289,3.207240104675293,8.466129302978516,9.140071868896484,0.8845161199569702
Orange and pineapple cream,101.18311309814453,1.4360448122024536,5.428611755371094,11.956521987915039,1.0314165353775024
Charlotte rousse,188.2864532470703,3.95491099357605,4.780652046203613,34.08068084716797,1.0092885494232178
Triffle pudding,116.9670639038086,2.9333789348602295,3.934662103652954,18.23686981201172,0.11804961413145065
Snow flakes pudding,95.21478271484375,4.674559593200684,4.968112945556641,8.07217025756836,0.03333333134651184
Kulfi,98.42650604248047,3.208611488342285,4.696408271789551,11.302668571472168,0.1230904832482338
Steamed orange pudding,278.03314208984375,2.343419075012207,12.03508472442627,41.52545166015625,0.5848687887191772
Meringue and rice pudding,112.9268798828125,4.836517810821533,4.050312519073486,14.604464530944824,0.16696429252624512
Cheese pudding,285.0148010253906,11.291074752807617,18.37196159362793,19.273853302001953,0.04963085800409317
Chocolate pudding,211.96348571777344,3.547400951385498,9.477615356445312,29.589513778686523,0.5250848531723022
Bread and butter pudding,167.94126892089844,5.587009429931641,7.876481533050537,19.62779426574707,0.9753586053848267
Queen of pudding,132.91976928710938,5.507628440856934,5.379554748535156,16.34950065612793,0.2670759856700897
Pineapple upside down pudding,257.7335205078125,3.147427558898926,11.913189888000488,35.731712341308594,0.801496684551239
Date and nut pie,322.4159851074219,3.927433729171753,13.313716888427734,46.86371612548828,4.1345133781433105
Stewed apple with custard,92.87266540527344,1.2698413133621216,1.8204585313796997,18.35978889465332,1.0072309970855713
Apple snowballs,101.51119995117188,0.8575337529182434,0.31221580505371094,24.58092498779297,1.247591495513916
Hot orange souffle,179.96522521972656,6.869344234466553,8.947623252868652,18.76819610595703,0.2943442761898041
Hot chocolate souffle,226.09100341796875,6.700422286987305,11.104647636413574,26.211408615112305,0.11661972105503082
Hot vanilla souffle,192.93272399902344,6.874431133270264,9.073646545410156,21.771137237548828,0.129882350564003
Plain burfi (Burfi),408.3239440917969,9.816153526306152,27.963768005371094,30.884220123291016,0.1664171814918518
Coconut burfi (Nariyal ki burfi),467.6354675292969,8.811453819274902,34.62643051147461,32.151981353759766,3.4977974891662598
Bottle gourd burfi (Ghiya/Lauki burfi),275.95562744140625,5.858232498168945,17.67972183227539,24.509532928466797,0.7348353266716003
Chocolate burfi,339.3292236328125,12.997692108154297,17.863847732543945,33.153846740722656,0.0
Cashewnut burfi (Kaju burfi/Kaju katli),421.7447814941406,5.475000381469727,28.460464477539062,37.92441940307617,1.1220929622650146
Gram flour burfi (Besan burfi),421.7930603027344,11.193964004516602,22.405546188354492,46.58642578125,3.4083199501037598
