food_name,calories,protein_g,fat_g,carbs_g,fibre_g
pork top loin roasts raw,3644.0,468.4,182.8,0.0,0.0
pork blade roll raw,76.0,4.7,6.2,0.0,0.0
pork backribs raw,2399.0,204.2,174.9,0.0,0.0
pork spareribs cooked,703.0,51.4,53.6,0.0,0.0
pork stomach cooked,44.0,6.1,2.1,0.029,0.0
honey smoked ham cooked,67.0,9.9,1.3,4.0,0.0
boston butt steak raw,844.0,79.0,56.1,0.0,0.0
pork sirloin chops cooked,140.0,23.3,4.5,0.0,0.0
pork country style ribs raw,242.0,24.8,15.1,0.0,0.0
ham patties,205.0,8.3,18.3,1.1,0.0
pork feet cooked,67.0,6.2,4.5,0.0,0.0
ground pork cooked,930.0,80.4,65.0,0.0,0.0
pork centre loin chops cooked,328.0,40.2,17.4,0.0,0.0
pork leg cap steak cooked,307.0,53.5,8.6,0.0,0.0
pork blade chops raw,376.0,55.8,15.4,0.0,0.0
pork tenderloin raw,606.0,104.3,17.8,0.0,0.0
pork sirloin chops raw,1090.0,205.5,23.3,0.0,0.0
pork leg cap steak raw,284.0,50.0,7.8,0.0,0.0
pork carcass raw,1706.0,63.1,159.1,0.0,0.0
pork splean cooked,446.0,84.3,9.6,0.0,0.0
chopped ham,50.0,4.6,2.9,1.2,0.0
pork centre loin chops raw,338.0,41.2,18.0,0.0,0.0
pork blade chops cooked,265.0,32.4,14.6,1.1,0.0
boston butt steak cooked,494.0,46.4,32.7,0.0,0.0
pork meat raw,179.0,2.6,18.6,0.0,0.0
pork top loin chops raw,287.0,39.9,12.8,0.0,0.0
pork blade steak braised,694.0,68.2,44.7,0.087,0.0
pork boston steaks cooked,438.0,43.2,28.1,0.0,0.0
bacon cooked,43.0,3.5,3.1,0.068,0.0
pickled pork hocks,48.0,5.4,3.0,0.0,0.0
pork boston roast cooked,705.0,60.5,49.4,0.0,0.0
canadian style bacon grilled,43.0,5.7,2.0,0.3,0.0
ham steak,70.0,11.1,2.4,0.0,0.0
pork backfat,3683.0,13.2,402.3,0.0,0.0
bacon baked,44.0,2.9,3.5,0.1,0.0
pork arm picnic raw,5298.0,513.6,343.4,0.0,0.0
salt pork raw,212.0,1.4,22.8,0.0,0.0
pork arm picnic cooked,5292.0,560.3,322.7,0.0,0.0
pork top loin chops cooked,270.0,39.4,11.2,0.0,0.0
ground pork raw,329.0,21.1,26.5,0.0,0.0
pork shoulder raw,1070.0,77.9,81.6,0.0,0.0
pork chitterlings cooked,66.0,3.5,5.8,0.0,0.0
pork breakfast strips cooked,52.0,3.3,4.1,0.1,0.0
pork blade roll roasted,1079.0,65.0,88.3,1.4,0.0
pork tail cooked,1089.0,46.8,98.5,0.0,0.0
pork centre rib roasts raw,275.0,44.0,9.7,0.0,0.0
pork centre rib roasts roasted,1942.0,211.3,114.9,0.0,0.0
minced ham,55.0,3.4,4.3,0.4,0.0
ham roasted,316.0,28.7,21.3,0.6,0.0
pork loin raw,232.0,23.1,14.7,0.0,0.0
pork backribs roasted,2564.0,202.0,188.9,0.0,0.0
pork belly raw,2350.0,42.4,240.5,0.0,0.0
ham raw,266.0,23.8,18.2,0.046,0.0
ham extra lean,45.0,5.1,2.3,0.6,0.0
pork feet pickled,635.0,52.8,45.5,0.029,0.0
pork shoulder cooked,394.0,31.4,28.9,0.0,0.0
pork top loin roasts roasted,1628.0,224.3,74.8,0.0,0.0
pork skin,154.0,17.3,8.9,0.0,0.0
pork country style ribs cooked,235.0,22.8,15.2,0.0,0.0
pork blade steak raw,664.0,67.6,43.7,0.6,0.0
pork tenderloin cooked,153.0,22.7,6.2,0.0,0.0
pork loin cooked,213.0,24.2,12.1,0.0,0.0
pork ears cooked,184.0,17.7,12.0,0.2,0.0
pork tongue cooked,626.0,55.7,43.0,0.0,0.0
pork spareribs raw,3593.0,200.6,303.5,0.0,0.0
ham patties grilled,205.0,8.0,18.5,1.0,0.0
chicken skin roasted,508.0,22.8,45.6,0.0,0.0
turkey breast raw,3554.0,495.6,158.9,0.0,0.0
ground turkey raw,169.0,22.4,8.7,0.0,0.0
chicken wing cooked,52.0,4.8,3.5,0.0,0.0
turkey roast roasted,209.0,28.8,7.8,4.1,0.0
pheasant meat raw,1448.0,181.6,74.3,0.0,0.0
chicken back raw,188.0,8.3,17.0,0.0,0.0
chicken back cooked,93.0,8.0,6.5,0.0,0.0
chicken leg fried,431.0,34.4,25.5,13.8,0.5
chicken feet cooked,975.0,88.0,66.2,0.9,0.0
turkey steak fried,179.0,9.1,10.8,10.9,0.0
turkey taco meat cooked,271.0,30.7,13.9,5.5,0.0
chicken leg raw,736.0,56.3,54.9,0.6,0.0
chicken meat raw,1978.0,171.1,138.6,0.0,0.0
chicken neck cooked,94.0,7.5,6.9,0.0,0.0
chicken drumstick fried,193.0,15.8,11.3,6.0,0.2
quail egg,14.0,1.2,1.0,0.08,0.0
duck meat cooked,472.0,26.6,39.7,0.0,0.0
chicken wing roasted,216.0,20.2,14.3,0.0,0.0
quail meat cooked,1028.0,113.7,63.9,0.0,0.0
goose meat cooked,427.0,35.2,30.7,0.0,0.0
chicken breast cooked,114.0,17.3,4.5,0.0,0.0
chicken neck raw,149.0,7.0,13.1,0.0,0.0
duck egg,130.0,9.0,9.6,1.0,0.0
pheasant breast raw,484.0,88.7,11.8,0.0,0.0
duck meat raw,5123.0,145.7,498.8,0.0,0.0
squab meat raw,585.0,36.8,47.4,0.0,0.0
chicken drumstick raw,211.0,23.4,12.4,0.1,0.0
turkey meat roasted,284.0,42.8,11.1,0.031,0.0
chicken breast raw,299.0,36.3,16.1,0.0,0.0
ground chicken cooked,474.0,58.4,27.4,0.0,0.0
turkey wing cooked,426.0,50.9,23.1,0.0,0.0
goose meat raw,6077.0,259.8,550.7,0.0,0.0
turkey breast roasted,3266.0,496.1,128.0,0.0,0.0
chicken fajita strips,13.0,1.7,0.5,0.2,0.0
crispy chicken strips tyson,145.0,0.0,6.0,0.0,0.0
eggnog,224.0,11.6,10.6,20.4,0.0
beer light,96.0,0.8,0.0,5.4,0.0
beer budweiser,12.0,0.1,0.0,0.9,0.0
weizenbier erdinger,220.0,0.0,18.0,0.0,0.0
beer light budweiser,9.0,0.066,0.0,0.4,0.0
beer,142.0,1.5,0.0,11.7,0.0
root beer,202.0,0.0,0.0,52.3,0.0
whiskey sour mix,26.0,0.051,0.072,6.3,0.0
whiskey sour,158.0,0.0,0.0,13.9,0.0
tequila sunrise,232.0,0.6,0.2,23.8,0.0
daiquiri,112.0,0.035,0.036,4.2,0.001
pina colada,245.0,0.6,2.7,32.0,0.4
whiskey,58.0,0.0,0.0,0.1,0.0
rum,49.0,0.0,0.0,0.0,0.0
vodka smirnoff,13.0,0.0,0.4,2.0,0.0
coffee liqueur,96.0,0.041,0.038,13.8,0.0
gin,53.0,0.0,0.0,0.0,0.0
dessert wine sweet,165.0,0.2,0.0,14.1,0.0
chenin blanc white wine,118.0,0.1,0.0,4.9,0.0
gamay red wine,115.0,0.1,0.0,3.5,14.4
late harvest white wine,172.0,0.1,0.0,20.6,13.1
gewurztraminer white wine,119.0,0.1,0.0,3.8,0.0
burgundy red wine,172.0,0.1,0.0,7.4,0.0
zinfandel red wine,129.0,0.1,0.0,4.2,0.0
muller thurgau white wine,112.0,0.1,0.0,5.2,13.3
mouvedre red wine,129.0,0.1,0.0,3.9,16.5
table wine,123.0,0.1,0.0,4.0,0.0
wine light,73.0,0.1,0.0,1.7,0.0
white wine,121.0,0.1,0.0,3.8,0.0
petite sirah red wine,125.0,0.1,0.0,3.9,15.7
non alcoholic wine,2.0,0.1,0.0,0.3,0.0
pinot noir red wine,121.0,0.1,0.0,3.4,0.0
pinot gris grigio white wine,122.0,0.1,0.0,3.0,0.0
riesling white wine,118.0,0.1,0.0,5.5,0.0
barbera red wine,170.0,0.1,0.0,5.6,0.0
lemberger red wine,118.0,0.1,0.0,3.6,15.0
merlot red wine,122.0,0.1,0.0,3.7,0.0
sangiovese red wine,126.0,0.1,0.0,3.9,0.0
sauvignon blanc white wine,119.0,0.1,0.0,3.0,0.0
syrah red wine,122.0,0.1,0.0,3.8,0.0
carignane red wine,370.0,0.4,0.0,12.0,0.0
pinot blanc white wine,119.0,0.1,0.0,2.9,0.0
semillon white wine,121.0,0.1,0.0,4.6,14.9
dessert wine dry,760.0,1.0,0.0,58.4,76.5
red wine,125.0,0.1,0.0,3.8,0.0
cabernet sauvignon red wine,166.0,0.1,0.0,5.2,0.0
muscat white wine,123.0,0.1,0.0,7.8,0.0
cooking wine,2.0,0.028,0.0,0.3,0.0
chardonnay white wine,168.0,0.1,0.0,4.3,0.0
claret red wine,122.0,0.1,0.0,4.4,15.0
rice sake,197.0,0.7,0.0,7.4,0.0
fume blanc white wine,121.0,0.1,0.0,3.3,15.4
cabarnet franc red wine,122.0,0.1,0.0,3.6,0.0
chocolate frosting,81.0,0.2,3.6,13.0,0.2
white sugar,19.0,0.0,0.0,5.0,0.0
egg substitute,115.0,24.0,0.0,4.8,0.0
agave syrup,21.0,0.025,0.081,5.3,0.01
splenda sweetener,336.0,0.0,0.0,91.2,0.0
vanilla extract,12.0,0.0,0.069,0.5,0.0
egg yolk dried,27.0,1.3,2.3,0.054,0.0
granulated sugar,16.0,0.0,0.0,4.2,0.0
baking chocolate,145.0,3.7,15.2,8.7,4.8
bakers yeast,18.0,1.4,0.3,3.1,1.4
fondant,106.0,0.0,0.009,26.4,0.0
brown sugar,16.0,0.024,0.0,4.1,0.0
white frosting dry,768.0,4.8,0.0,196.4,0.0
maple sugar,42.0,0.036,0.061,10.9,0.0
fructose sweetener,15.0,0.0,0.0,4.2,0.0
saccharin sweetener,360.0,0.9,0.0,89.1,0.0
egg white raw,17.0,3.6,0.063,0.2,0.0
turbinado sugar,18.0,0.0,0.0,4.6,0.0
vanilla frosting,1931.0,0.0,75.0,313.7,0.0
aspartame sweetener,365.0,2.2,0.0,89.1,0.0
egg raw,80.0,7.0,5.3,0.4,0.0
pineapple topping,860.0,0.3,0.3,225.8,1.4
egg white dried,26.0,5.8,0.087,0.3,0.0
egg yolk raw,55.0,2.7,4.5,0.6,0.0
baking soda,0.0,0.0,0.0,0.0,0.0
egg dried,30.0,2.4,2.2,0.047,0.0
strawberry topping,53.0,0.014,0.096,13.9,0.1
bakers yeast dry,13.0,1.6,0.3,1.6,1.1
almond paste,1040.0,20.4,63.0,108.5,10.9
cream of tartar,8.0,0.0,0.0,1.8,0.01
popover dry mix,631.0,17.7,7.3,120.7,0.0
egg substitute powder,126.0,15.7,3.7,6.2,0.0
gelatin powder,17.0,4.3,0.086,0.0,0.0
tapioca pearls,544.0,0.3,0.093,134.8,1.4
baking powder,2.0,0.0,0.0,1.3,0.03
egg boiled,93.0,7.5,6.4,0.7,0.0
millet flour,444.0,12.8,5.1,86.9,4.2
triticale flour,439.0,17.1,2.4,95.1,19.0
corn flour white,414.0,9.6,4.2,87.3,7.3
rice flour brown,574.0,11.4,4.4,120.8,7.3
sorghum flour,437.0,9.5,4.0,93.7,8.0
cornmeal whole grain,442.0,9.9,4.4,93.8,8.9
cornmeal white,581.0,11.2,2.7,124.7,6.1
barley flour,511.0,15.5,2.4,110.3,14.9
safflower seed meal,97.0,10.1,0.7,13.8,0.0
sesame flour,658.0,38.5,46.4,33.3,0.0
whole grain wheat flour,408.0,15.9,3.0,86.4,12.8
corn flour yellow,422.0,8.1,4.5,89.9,8.5
corn flour whole grain,422.0,8.1,4.5,89.9,8.5
cottonseed flour low fat,94.0,14.1,0.4,10.2,0.0
sunflower seed flour,13.0,1.9,0.013,1.4,0.2
sesame meal,160.0,4.8,13.6,7.4,0.0
acorn flour,626.0,9.4,37.7,68.3,0.0
rice flour white,578.0,9.4,2.2,126.6,3.8
sesame flour low fat,94.0,14.2,0.5,10.0,0.0
potato flour,571.0,11.0,0.5,133.0,9.4
cornmeal yellow,581.0,11.2,2.7,124.7,6.1
rye flour,364.0,10.0,1.4,78.2,8.2
arrowroot flour,457.0,0.4,0.1,112.8,4.4
chickpea flour,356.0,20.6,6.2,53.2,9.9
wheat flour,455.0,12.9,1.2,95.4,3.4
cornstarch,488.0,0.3,0.03,116.8,1.2
carob flour,13.0,0.3,0.061,5.3,2.4
buckwheat flour,402.0,15.1,3.7,84.7,12.0
pecan pie,503.0,6.0,27.1,63.7,0.0
apple pie,331.0,3.0,15.6,46.4,0.0
vanilla wafer pie crust,935.0,6.5,63.7,88.4,0.2
chocolate pie crust,881.0,11.1,40.8,117.4,4.9
apple strudel,195.0,2.3,8.0,29.2,1.6
chocolate snack cake,200.0,1.8,8.0,30.2,1.6
fruit fried pie,404.0,3.8,20.6,54.5,3.3
pumpkin pie,316.0,7.0,14.4,40.9,0.0
corn cake,35.0,0.7,0.2,7.5,0.2
sponge snack cake,157.0,1.5,4.8,26.9,0.4
danish pastry with nuts,280.0,4.6,16.4,29.7,1.3
chocolate cream pie,301.0,2.6,19.2,33.3,2.0
angel food cake,72.0,1.7,0.2,16.2,0.4
lemon meringue pie,362.0,4.8,16.4,49.7,0.0
danish pastry with cinnamon,349.0,4.8,16.7,46.9,0.0
cinnamon coffeecake,238.0,3.9,13.3,26.6,1.1
cheesecake,257.0,4.4,18.0,20.4,0.3
fruitcake,139.0,1.2,3.9,26.5,1.6
egg custard,293.0,14.2,12.9,31.0,0.0
mince pie,477.0,4.3,17.8,79.2,4.3
yellow cake with chocolate frosting,546.0,4.6,25.6,79.7,2.2
danish pastry with fruit,335.0,4.8,15.9,45.1,0.0
white cake with coconut frosting,399.0,4.9,11.5,70.8,1.1
danish pastry with cheese,353.0,5.8,24.6,28.7,0.0
graham cracker pie crust,917.0,9.3,45.4,117.7,3.5
blueberry pie,360.0,4.0,17.5,49.2,0.0
yellow cake with vanilla frosting,239.0,2.2,9.3,37.6,0.2
pie crust,121.0,1.5,8.0,10.9,0.4
chocolate cake with chocolate frosting,537.0,4.8,27.7,72.9,3.0
cheese coffeecake,258.0,5.3,11.6,33.7,0.8
vanilla cream pie,350.0,6.0,18.1,41.1,0.8
pineapple cake,367.0,4.0,13.9,58.1,0.9
peach pie,262.0,2.2,11.7,38.5,0.9
fruit coffeecake,156.0,2.6,5.1,25.8,1.3
pound cake,116.0,1.7,6.0,14.6,0.2
pound cake bread,215.0,3.9,9.6,28.2,0.9
white cake,264.0,4.0,9.2,42.3,0.6
coffeecake with chocolate frosting,298.0,4.5,9.7,48.4,1.8
popcorn cake,38.0,1.0,0.3,8.0,0.3
banana cream pie,3190.0,52.2,161.3,390.2,8.3
baked apple pie mcdonalds,91.0,0.9,4.4,12.3,0.6
sponge cake,187.0,4.6,2.7,36.4,0.0
yellow cake,245.0,3.6,9.9,36.0,0.5
shortcake,98.0,1.7,4.0,13.7,0.0
cherry pie,486.0,5.0,22.0,69.3,0.0
dutch apple pie,397.0,3.0,15.8,61.0,2.2
chocolate cake,352.0,5.0,14.3,50.7,1.5
marshmallow,64.0,0.4,0.033,16.3,0.013
sugar apple,72.0,1.6,0.2,18.2,3.4
toffee,67.0,0.1,3.9,7.8,0.0
vanilla fudge with nuts,123.0,0.8,3.9,21.1,0.3
peanuts chocolate coated,21.0,0.5,1.3,2.0,0.2
caramel with nuts chocolate coated,66.0,1.3,2.9,8.5,0.6
gingerbread,263.0,2.9,12.1,36.4,0.0
rolo nestle,24.0,0.009,1.0,0.2,0.0
vanilla fudge,108.0,0.3,1.5,23.2,0.0
halavah,328.0,8.7,15.1,42.3,3.2
praline,189.0,1.3,10.1,23.2,1.4
fruit juice bar,67.0,0.9,0.089,15.6,0.8
peanut brittle,138.0,2.1,5.4,20.2,0.7
butterscotch,21.0,0.079,0.2,4.8,0.0
chocolate coffee beans,155.0,2.1,9.4,15.6,1.6
nougat with almonds,56.0,0.5,0.2,12.9,0.5
carob,135.0,2.0,7.8,14.1,1.0
peanut butter fudge,62.0,0.6,1.1,12.4,0.1
sugar coated almonds,17.0,0.4,0.6,2.4,0.013
chocolate coated marshmallow,118.0,1.1,4.7,19.0,0.6
raisins chocolate coated,390.0,4.1,14.8,68.4,3.1
chewing gum sugarless,5.0,0.0,0.013,1.9,0.078
chewing gum,11.0,0.0,0.032,2.9,0.012
chocolate syrup,109.0,0.8,0.4,25.4,1.0
chocolate fudge syrup,67.0,0.9,1.7,12.0,0.5
m ms milk chocolate mars,207.0,1.8,8.9,29.9,1.2
milk chocolate with almonds,216.0,3.7,14.1,21.9,2.5
chocolate fudge,70.0,0.4,1.8,13.0,0.3
milk chocolate with rice cereal,0.0,0.0,0.0,0.0,0.0
m ms peanut chocolate mars,93.0,1.7,4.7,10.9,0.7
dark chocolate,165.0,1.5,9.7,18.0,2.2
chocolate semisweet,806.0,7.1,50.4,107.4,9.9
after eight mints nestle,36.0,0.1,1.0,6.7,0.2
milk chocolate,37.0,0.5,2.1,4.2,0.2
white chocolate,162.0,1.8,9.6,17.8,0.081
chocolate,208.0,1.6,14.0,24.8,2.3
twix mars,146.0,1.4,7.2,18.8,0.3
kit kat nestle,62.0,0.7,3.3,7.6,0.2
snickers mars,280.0,4.3,13.6,35.1,1.3
milky way mars,264.0,2.3,10.0,41.3,0.6
clif bar,235.0,10.0,4.0,44.5,5.0
gum drops,18.0,0.0,0.042,4.4,0.0
skittles wild berry mars,249.0,0.1,2.6,56.3,0.0
skittles original mars,251.0,0.1,2.7,56.3,0.0
skittles tropical mars,251.0,0.1,2.7,56.3,0.0
fruit leather,52.0,0.029,0.4,12.0,0.0
taffy,60.0,0.087,0.5,13.7,0.0
eisbonbons mac iver,23.0,0.0,0.0,0.0,0.0
caramels,39.0,0.5,0.8,7.8,0.0
hard candy,24.0,0.0,0.067,5.9,0.0
jellybeans,4.0,0.0,0.043,1.0,0.083
jellies,56.0,0.005,0.069,14.7,0.2
wheat germ toasted,115.0,8.7,3.2,14.9,4.5
crispy brown rice,124.0,2.3,1.1,27.5,2.3
bran flakes asda,109.0,0.0,0.6,0.2,0.0
amaranth cooked,251.0,9.3,3.9,46.0,5.2
triticale,645.0,25.1,4.0,138.5,0.0
barley raw,42.0,1.2,0.1,9.3,1.9
bulgur dry,171.0,6.1,0.7,37.9,9.2
cottonseed kernels roasted,754.0,48.6,54.1,32.6,8.2
rice bran,373.0,15.8,24.6,58.6,24.8
chaptti roti indian bread,491.0,7.0,2.5,0.089,0.0
quinoa cooked,222.0,8.1,3.6,39.4,5.2
dar vida swiss original,116.0,0.0,3.1,0.5,0.0
teff cooked,255.0,9.8,1.6,50.0,7.1
couscous dry,650.0,22.1,1.1,134.0,8.7
weetabix weetabix,2078.0,0.0,11.5,0.0,0.0
oat bran cooked,88.0,7.0,1.9,25.1,5.7
buckwheat cooked,155.0,5.7,1.0,33.5,4.5
millet puffed,74.0,2.7,0.7,16.8,0.6
oat bran raw,23.0,1.3,0.5,4.9,1.2
popcorn oil popped,64.0,0.8,4.8,5.0,0.9
kamut cooked,251.0,11.1,1.6,52.4,6.7
wheat bran,125.0,9.0,2.5,37.4,24.8
cheese popcorn,58.0,1.0,3.7,5.7,1.1
raisin bran crunch kelloggs,90.0,1.9,0.5,21.2,0.0
couscous cooked,176.0,6.0,0.3,36.5,2.2
multigrain cheerios general mills,4.0,0.038,0.005,1.0,0.1
bulgur cooked,151.0,5.6,0.4,33.8,8.2
popcorn air popped,31.0,1.0,0.4,6.2,1.2
teff raw,708.0,25.7,4.6,141.1,15.4
spelt cooked,246.0,10.7,1.6,51.3,7.6
millet raw,756.0,22.0,8.4,145.7,17.0
popcorn unpopped,106.0,3.1,1.2,20.9,3.6
whole wheat cooked,150.0,4.8,1.0,33.2,3.9
wheat sprouted,214.0,8.1,1.4,45.9,1.2
whole wheat dry,96.0,3.1,0.6,21.1,2.7
caramel popcorn,122.0,1.1,3.6,22.4,1.5
wheat puffed,44.0,1.8,0.1,9.6,0.5
roggenmischbrot sonnenblumenkerne aldi,82.0,0.0,3.1,0.0,0.0
wheat germ,112.0,7.2,3.0,16.1,4.1
microwave popcorn,465.0,7.3,26.3,49.8,8.7
millet cooked,207.0,6.1,1.7,41.2,2.3
kamut raw,627.0,27.3,4.1,130.9,16.9
wheat durum,651.0,26.3,4.7,136.6,0.0
sorghum,651.0,21.7,6.3,143.3,12.1
white wheat,657.0,21.7,3.3,145.7,23.4
rye,571.0,17.5,2.8,128.2,25.5
spelt raw,588.0,25.4,4.2,122.1,18.6
buckwheat raw,41.0,1.6,0.4,8.6,1.2
honey cereali general mills,104.0,0.0,2.0,3.0,0.0
barley cooked,193.0,3.5,0.7,44.3,6.0
oats,39.0,1.7,0.7,6.6,1.1
amaranth raw,37.0,1.4,0.7,6.5,0.7
semolina,601.0,21.2,1.8,121.6,6.5
quinoa dry,221.0,8.5,3.6,38.5,4.2
wheat shredded,155.0,5.2,1.0,36.2,5.5
cattail,5.0,0.2,0.0,1.0,0.9
peanut granola bar,116.0,2.4,5.7,15.0,0.7
vanilla bluberry bar kind,49.0,0.0,1.4,0.9,0.0
coconut granola bar,150.0,1.5,9.1,15.6,1.8
almond granola bar,119.0,1.8,6.1,14.9,1.2
chocolate chip granola bar,105.0,1.8,3.9,17.3,1.1
fruit granola bar,82.0,1.4,0.2,18.6,1.8
granola bar,99.0,2.1,4.2,13.5,1.1
peanut bar,209.0,6.2,13.5,19.0,1.6
milk cereal bar,103.0,1.6,2.7,18.0,0.1
almond rice bar,128.0,2.0,5.7,18.1,1.0
fruit nut squares,55.0,0.3,1.3,10.3,0.3
rice wheat cereal bar,90.0,2.0,2.0,16.0,0.4
crisped rice bar,113.0,1.4,3.8,20.4,0.6
brown rice raw,685.0,14.7,5.4,142.9,6.5
rice pilaf cooked,352.0,7.0,8.8,61.1,1.4
beef flavored rice raw,657.0,19.8,2.3,139.1,2.9
wild rice cooked,166.0,6.5,0.6,35.0,3.0
wild rice raw,571.0,23.6,1.7,119.8,9.9
congee with pork shrimp and squid plus egg,178.0,0.0,0.3,0.0,0.0
white rice pasta cooked,246.0,5.1,5.7,43.3,5.1
chicken flavored rice raw,601.0,17.9,2.2,127.3,2.0
instant white rice raw,361.0,7.4,0.9,78.2,1.8
rice crisps,107.0,1.8,0.4,24.1,0.2
parboiled white rice raw,692.0,13.9,1.9,149.6,3.3
instant white rice cooked,193.0,3.6,0.8,41.4,1.0
rice pilaf raw,732.0,21.3,2.8,155.7,2.4
rice cracker cake,111.0,2.0,1.2,23.0,1.2
parboiled white rice cooked,194.0,4.6,0.6,41.2,1.4
white rice steamed,199.0,4.2,0.4,44.7,1.2
brown rice cake,35.0,0.7,0.3,7.3,0.4
glutinous white rice raw,685.0,12.6,1.0,151.1,5.2
white rice pasta raw,600.0,15.3,4.0,122.8,0.0
glutinous white rice cooked,169.0,3.5,0.3,36.7,1.7
brown rice cooked,218.0,4.5,1.6,45.8,3.5
beef flavored rice cooked,319.0,7.0,7.9,54.4,1.5
white rice cooked,205.0,4.3,0.4,44.5,0.6
chicken flavored rice cooked,317.0,6.2,8.0,54.8,1.6
white rice raw,675.0,13.2,1.2,147.9,2.4
cheese imitation,441.0,28.3,36.2,1.1,0.0
cheshire cheese,110.0,6.6,8.7,1.4,0.0
monterey cheese,421.0,27.7,34.2,0.8,0.0
edam cheese,107.0,7.5,8.3,0.4,0.0
fontina cheese,420.0,27.6,33.6,1.7,0.0
monterey cheese low fat,350.0,31.9,24.4,0.8,0.0
colby cheese,445.0,26.8,36.3,2.9,0.0
american cheese,93.0,4.5,7.9,0.9,0.0
blue cheese,106.0,6.4,8.6,0.7,0.0
Hot tea (Garam Chai),16.14,0.39,0.53,2.58,0.0
Instant coffee,23.16,0.64,0.75,3.65,0.0
Espreso coffee,51.54,1.75,2.14,6.62,0.0
Iced tea,10.34,0.03,0.01,2.7,0.0
Raw mango drink (Aam panna),35.92,0.16,0.03,9.05,0.61
Fruit Punch (with fresh juices),36.12,0.14,0.03,9.38,0.06
Fruit Punch (with squashes),23.13,0.07,0.02,5.99,0.17
Lemonade,20.8,0.03,0.01,5.48,0.02
Lem-o-gin,21.52,0.08,0.03,5.55,0.13
Cumin infused water (Jeere/Zeere ka pani),9.09,0.17,0.11,1.86,0.46
Coco pine cooler,32.75,0.56,1.0,5.72,0.26
Summer cooler,22.43,0.37,0.04,5.43,0.2
Hot cocoa,90.1,3.36,4.56,9.23,0.0
Cold coffee with ice cream,67.85,1.57,2.11,11.24,0.01
Banana milkshake (Kele milkshake),65.31,1.84,2.37,9.15,0.26
Mango milkshake (Aam milkshake),56.9,1.73,2.35,7.23,0.26
Pineapple milkshake (Ananas milkshake),55.72,1.66,2.23,7.62,0.0
Orange milkshake (Narangi milkshake),57.42,1.86,2.52,7.11,0.0
Egg nog,97.14,4.78,5.11,8.15,0.02
Sweet Lassi (Meethi lassi),35.66,1.29,0.68,6.51,0.0
Lassi (salted),18.84,1.35,0.72,1.86,0.02
Cheese and chilli sandwich,218.11,6.8,9.78,27.4,2.08
Egg sandwich (Ande ka sandwich),285.96,8.69,15.8,29.16,1.88
Cucumber sandwich (Kheere ka sandwich),188.6,4.8,8.0,25.77,2.45
Cheese and pineapple sandwich (Cheese aur ananas ka sandwich),257.71,8.2,12.8,29.1,2.33
Cheese and tomato sandwich (Cheese aur tamatar ke sandwich),243.32,7.92,12.27,26.92,1.97
Chicken sandwich,253.27,13.12,11.75,25.38,1.64
Peanut and tomato sandwich (Moongfali aur tamatar ka sandwich),291.43,9.53,16.14,28.54,4.03
Rainbow sandwich,272.75,7.75,12.54,34.26,2.1
Club sandwich,235.32,7.31,15.12,18.51,1.81
Vegetarian club sandwich,198.33,5.45,11.33,19.68,2.06
Pin wheel sandwich,311.52,8.77,24.93,14.0,0.93
Carrot apple sandwich (Gajar aur seb ka sandwich),214.11,5.3,9.12,29.04,3.66
Salami sandwich,255.59,8.7,15.51,21.54,1.97
Vegetable and mayonnaise sandwich,244.26,4.47,15.4,23.2,2.35
Egg and tomato sandwich (Ande aur tamatar ka sandwich),222.11,7.66,10.51,25.9,1.77
Sweet open sandwich,244.25,4.99,8.15,39.24,2.36
Mushroom and cheese sandwich (toasted),227.42,7.79,13.01,21.01,2.28
Cheese and tomato sandwich (toasted) (Cheese aur tamatar ke sandwich (toasted)),224.58,6.82,12.95,21.42,1.78
Pea potato sandwich (toasted) (Matar aloo ka sandwich),164.9,4.6,5.43,25.17,2.89
Paneer pea sandwich (toasted) (Paneer matar ka sandwich),249.56,12.4,11.98,24.05,2.12
Chicken sandwich (toasted),167.37,12.08,5.32,18.82,1.64
Pea keema sandwich (toasted) (Matar aur keema ka sandwich),171.78,11.06,5.61,20.26,2.45
Classic club sandwich,200.83,6.74,11.56,18.49,1.62
Sesame toast,495.19,1.9,49.38,11.15,1.32
Cracked wheat porridge (Meetha daliya),81.57,2.64,4.08,8.87,0.62
Semolina porridge (Suji/Rava daliya),100.89,3.75,4.08,12.39,0.7
Oatmeal Porridge,72.85,2.6,3.22,8.77,0.39
Cornflakes with milk,117.33,3.59,5.12,14.95,0.78
Rice flakes (Chiwda/Aval),112.44,3.62,3.99,15.57,0.37
Wheat flakes,112.44,3.62,3.99,15.57,0.37
Murmura (Puffed rice),113.32,3.62,4.04,15.67,0.28
Puffed wheat (Murmure/Moori),113.32,3.62,4.04,15.67,0.28
Boiled egg (Ubla anda),45.35,4.43,3.04,0.12,0.11
Fried Egg,223.67,11.59,19.62,0.31,0.29
Poached egg,123.87,11.98,8.19,0.37,0.3
Scrambled egg (Ande ki bhurji),155.97,10.29,12.21,1.35,0.24
Baked egg,218.85,11.88,12.65,15.42,1.03
Plain omelette/omlet,272.41,9.66,25.74,0.64,0.12
Stuffed egg omelette/omlet,203.51,8.6,17.77,2.3,0.75
Pancake,203.36,5.68,10.82,20.49,0.65
Keema pancake,176.27,9.01,11.25,9.56,0.84
Vegetable pancake,125.18,3.87,6.57,12.24,2.48
